Series	Contract No.	BuySell	Contract	Price	Premium Amount	Brokerage Fee	VAT	WH	Charge Amount   Date
S50U18	BH-00930	B	5	1,109.40	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00931	B	3	1,109.40	0.00	51.30	3.59	0.00	54.89
S50U18	BH-00932	B	1	1,109.40	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00933	B	2	1,109.40	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00934	B	1	1,109.40	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00935	B	1	1,109.40	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00936	B	5	1,109.40	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00937	B	1	1,109.40	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00938	B	2	1,109.40	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00939	S	8	1,110.10	0.00	136.80	9.58	0.00	146.38
S50U18	SH-00940	S	10	1,110.10	0.00	171.00	11.97	0.00	182.97
S50U18	SH-00941	S	1	1,110.10	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00942	S	2	1,110.10	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00943	S	1	1,110.10	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00944	S	3	1,110.10	0.00	51.30	3.59	0.00	54.89
S50U18	BH-00945	B	25	1,109.80	0.00	427.50	29.93	0.00	457.43
S50U18	BU-00946	B	30	1,110.00	0.00	513.00	35.91	0.00	548.91
S50U18	SH-00947	S	15	1,112.00	0.00	256.50	17.96	0.00	274.46
S50U18	SH-00948	S	7	1,112.00	0.00	119.70	8.38	0.00	128.08
S50U18	SH-00949	S	1	1,112.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00950	S	2	1,112.00	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00951	S	2	1,112.00	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00952	S	2	1,112.00	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00953	S	1	1,112.00	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00954	S	5	1,114.00	0.00	85.50	5.99	0.00	91.49
S50U18	SH-00955	S	3	1,111.00	0.00	51.30	3.59	0.00	54.89
S50U18	SH-00956	S	2	1,111.00	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00957	S	5	1,112.50	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00958	B	5	1,111.00	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00959	B	5	1,111.00	0.00	85.50	5.99	0.00	91.49
S50U18	SH-00960	S	1	1,115.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00961	S	3	1,115.00	0.00	51.30	3.59	0.00	54.89
S50U18	SH-00962	S	1	1,115.00	0.00	17.10	1.17	0.00	18.27
S50U18C1100	SH-00963	S	3	30.00	18,000.00	105.30	7.37	0.00	112.67
S50U18C1100	SH-00964	S	1	30.00	6,000.00	35.10	2.46	0.00	37.56
S50U18C1100	SH-00965	S	1	30.00	6,000.00	35.10	2.46	0.00	37.56
S50U18C1100	SH-00966	S	5	31.50	31,500.00	175.50	12.29	0.00	187.79
S50U18C1125	SH-00967	S	2	16.40	6,560.00	70.20	4.90	0.00	75.10
S50U18	SH-00670	S	20	1,117.50	0.00	342.00	23.94	0.00	365.94
S50U18	BH-00671	B	4	1,115.90	0.00	68.40	4.79	0.00	73.19
S50U18	BH-00672	B	4	1,115.90	0.00	68.40	4.79	0.00	73.19
S50U18	BH-00673	B	22	1,116.00	0.00	376.20	26.33	0.00	402.53
S50U18	SH-00674	S	30	1,117.00	0.00	513.00	35.91	0.00	548.91
S50U18	BH-00675	B	2	1,116.40	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00676	B	1	1,116.40	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00677	B	1	1,116.50	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00678	B	1	1,116.50	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00679	B	1	1,116.50	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00680	B	10	1,116.50	0.00	171.00	11.97	0.00	182.97
S50U18	BH-00681	B	10	1,116.50	0.00	171.00	11.97	0.00	182.97
S50U18	BH-00682	B	4	1,116.50	0.00	68.40	4.79	0.00	73.19
S50U18	SH-00683	S	19	1,117.20	0.00	324.90	22.74	0.00	347.64
S50U18	SH-00684	S	11	1,117.20	0.00	188.10	13.17	0.00	201.27
S50U18	BH-00685	B	1	1,117.40	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00686	B	10	1,117.60	0.00	171.00	11.97	0.00	182.97
S50U18	BH-00687	B	3	1,117.70	0.00	51.30	3.59	0.00	54.89
S50U18	BH-00688	B	1	1,117.70	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00689	B	5	1,117.70	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00690	B	10	1,117.70	0.00	171.00	11.97	0.00	182.97
S50U18	SH-00691	S	5	1,120.00	0.00	85.50	5.99	0.00	91.49
S50U18	SH-00692	S	1	1,120.80	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00693	S	4	1,120.70	0.00	68.40	4.76	0.00	73.16
S50U18	SH-00416	S	5	1,120.70	0.00	85.50	5.99	0.00	91.49
S50U18	SH-00417	S	2	1,120.70	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00418	S	5	1,120.70	0.00	85.50	5.99	0.00	91.49
S50U18	SH-00419	S	1	1,120.70	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00420	S	4	1,120.70	0.00	68.40	4.79	0.00	73.19
S50U18	SH-00421	S	1	1,120.70	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00422	S	2	1,120.70	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00423	B	19	1,122.20	0.00	324.90	22.74	0.00	347.64
S50U18	BH-00424	B	1	1,122.20	0.00	17.10	1.19	0.00	18.29
S50U18	SH-00552	S	20	1,123.10	0.00	342.00	23.94	0.00	365.94
S50U18	BU-00553	B	14	1,124.50	0.00	239.40	16.76	0.00	256.16
S50U18	BU-00554	B	6	1,124.50	0.00	102.60	7.18	0.00	109.78
S50U18	SH-00555	S	20	1,125.20	0.00	342.00	23.94	0.00	365.94
S50U18	BH-00556	B	2	1,124.90	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00557	B	18	1,124.90	0.00	307.80	21.55	0.00	329.35
S50U18	SH-00558	S	6	1,125.00	0.00	102.60	7.18	0.00	109.78
S50U18	SH-00559	S	1	1,125.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00560	S	2	1,125.00	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00561	S	10	1,125.00	0.00	171.00	11.97	0.00	182.97
S50U18	SH-00562	S	1	1,125.00	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00563	B	3	1,128.70	0.00	51.30	3.59	0.00	54.89
S50U18	BH-00564	B	6	1,128.80	0.00	102.60	7.18	0.00	109.78
S50U18	BH-00565	B	15	1,128.80	0.00	256.50	17.96	0.00	274.46
S50U18	BH-00566	B	6	1,128.80	0.00	102.60	7.18	0.00	109.78
S50U18	SH-00567	S	9	1,129.20	0.00	153.90	10.77	0.00	164.67
S50U18	SH-00568	S	1	1,129.20	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00569	S	1	1,129.20	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00570	S	1	1,129.20	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00571	B	4	1,129.00	0.00	68.40	4.79	0.00	73.19
S50U18	BH-00572	B	2	1,129.00	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00573	B	1	1,129.00	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00574	B	5	1,129.00	0.00	85.50	5.99	0.00	91.49
S50U18	BU-00575	B	1	1,129.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00576	B	7	1,129.00	0.00	119.70	8.38	0.00	128.08
S50U18	BU-00577	B	2	1,129.00	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00578	B	10	1,129.00	0.00	171.00	11.97	0.00	182.97
S50U18	SH-00579	S	18	1,130.00	0.00	307.80	21.55	0.00	329.35
S50U18	SH-00580	S	1	1,130.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00581	S	11	1,130.00	0.00	188.10	13.17	0.00	201.27
S50U18	SH-00582	S	1	1,130.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00583	S	7	1,130.00	0.00	119.70	8.38	0.00	128.08
S50U18	SH-00584	S	1	1,130.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00585	S	1	1,130.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00586	S	1	1,130.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00587	S	1	1,130.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00588	S	1	1,130.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00589	S	1	1,130.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00590	S	1	1,130.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00591	S	1	1,130.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00592	S	1	1,130.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00593	S	1	1,130.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00594	S	1	1,130.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00595	S	1	1,130.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00596	B	49	1,130.60	0.00	837.90	58.65	0.00	896.55
S50U18	BU-00597	B	1	1,130.60	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00598	S	1	1,130.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00599	S	10	1,130.20	0.00	171.00	11.97	0.00	182.97
S50U18	SE-00600	S	1	1,130.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00601	S	8	1,130.20	0.00	136.80	9.58	0.00	146.38
S50U18	BU-00602	B	6	1,130.70	0.00	102.60	7.18	0.00	109.78
S50U18	BU-00603	B	2	1,130.70	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00604	S	9	1,130.00	0.00	153.90	10.77	0.00	164.67
S50U18	SH-00605	S	3	1,130.00	0.00	51.30	3.59	0.00	54.89
S50U18	SH-00606	S	16	1,130.00	0.00	273.60	19.15	0.00	292.75
S50U18	SH-00607	S	14	1,130.00	0.00	239.40	16.76	0.00	256.16
S50U18	SH-00608	S	16	1,130.00	0.00	273.60	19.15	0.00	292.75
S50U18	BH-00609	B	12	1,132.80	0.00	205.20	14.36	0.00	219.56
S50U18	BH-00610	B	4	1,132.90	0.00	68.40	4.79	0.00	73.19
S50U18	BH-00611	B	2	1,132.90	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00612	B	7	1,132.90	0.00	119.70	8.38	0.00	128.08
S50U18	BH-00613	B	4	1,132.90	0.00	68.40	4.79	0.00	73.19
S50U18	BH-00614	B	10	1,132.90	0.00	171.00	11.97	0.00	182.97
S50U18	BH-00615	B	1	1,132.90	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00616	B	1	1,132.90	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00617	B	7	1,133.00	0.00	119.70	8.38	0.00	128.08
S50U18	BH-00618	B	2	1,133.00	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00619	S	1	1,132.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00620	S	1	1,132.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00621	S	10	1,132.00	0.00	171.00	11.97	0.00	182.97
S50U18	SH-00622	S	38	1,132.00	0.00	649.80	45.49	0.00	695.29
S50U18	BH-00623	B	9	1,131.90	0.00	153.90	10.77	0.00	164.67
S50U18	BH-00624	B	20	1,131.90	0.00	342.00	23.94	0.00	365.94
S50U18	BH-00625	B	20	1,131.90	0.00	342.00	23.94	0.00	365.94
S50U18	BH-00626	B	1	1,132.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00627	B	30	1,131.80	0.00	513.00	35.84	0.00	548.84
S50U18C1125	SH-00628	S	2	25.80	10,320.00	70.20	4.91	0.00	75.11
S50U18C1125	SH-00629	S	10	27.30	54,600.00	351.00	24.57	0.00	375.57
S50U18	SE-00731	S	4	1,132.20	0.00	68.40	4.79	0.00	73.19
S50U18	SE-00732	S	1	1,132.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00733	S	5	1,132.20	0.00	85.50	5.99	0.00	91.49
S50U18	SE-00734	S	1	1,132.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00735	S	5	1,132.20	0.00	85.50	5.99	0.00	91.49
S50U18	SE-00736	S	3	1,132.20	0.00	51.30	3.59	0.00	54.89
S50U18	SE-00737	S	1	1,132.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00738	S	10	1,132.20	0.00	171.00	11.97	0.00	182.97
S50U18	SH-00739	S	14	1,126.00	0.00	239.40	16.76	0.00	256.16
S50U18	SH-00740	S	6	1,126.00	0.00	102.60	7.18	0.00	109.78
S50U18	BU-00741	B	2	1,125.50	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00742	B	6	1,125.50	0.00	102.60	7.18	0.00	109.78
S50U18	BU-00743	B	5	1,125.50	0.00	85.50	5.99	0.00	91.49
S50U18	BU-00744	B	2	1,125.50	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00745	B	1	1,125.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00746	B	4	1,125.50	0.00	68.40	4.77	0.00	73.17
S50U18C1125	SH-00747	S	1	28.00	5,600.00	35.10	2.46	0.00	37.56
S50U18C1125	SH-00748	S	1	28.00	5,600.00	35.10	2.46	0.00	37.56
S50U18C1125	SH-00749	S	1	28.00	5,600.00	35.10	2.46	0.00	37.56
S50U18C1125	SH-00750	S	5	28.00	28,000.00	175.50	12.29	0.00	187.79
S50U18C1125	SH-00751	S	1	28.00	5,600.00	35.10	2.46	0.00	37.56
S50U18C1125	SH-00752	S	1	28.00	5,600.00	35.10	2.44	0.00	37.54
S50U18	SH-00523	S	5	1,127.00	0.00	85.50	5.99	0.00	91.49
S50U18	SH-00524	S	5	1,128.50	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00525	B	10	1,130.20	0.00	171.00	11.97	0.00	182.97
S50U18	BU-00526	B	1	1,130.30	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00527	B	2	1,130.30	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00528	B	7	1,130.30	0.00	119.70	8.38	0.00	128.08
S50U18	BU-00529	B	1	1,130.30	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00530	B	14	1,130.30	0.00	239.40	16.76	0.00	256.16
S50U18	SE-00531	S	2	1,128.50	0.00	34.20	2.39	0.00	36.59
S50U18	SE-00532	S	1	1,128.50	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00533	S	20	1,128.50	0.00	342.00	23.94	0.00	365.94
S50U18	SE-00534	S	2	1,128.50	0.00	34.20	2.38	0.00	36.58
S50U18C1075	BH-00535	B	13	65.20	-169,520.00	456.30	31.94	0.00	488.24
S50U18C1075	BH-00536	B	2	65.20	-26,080.00	70.20	4.91	0.00	75.11
S50U18C1100	BH-00537	B	4	45.00	-36,000.00	140.40	9.83	0.00	150.23
S50U18C1100	BH-00538	B	6	45.00	-54,000.00	210.60	14.74	0.00	225.34
S50U18C1125	SH-00539	S	19	25.60	97,280.00	666.90	46.68	0.00	713.58
S50U18C1125	SH-00540	S	20	25.60	102,400.00	702.00	49.14	0.00	751.14
S50U18C1125	SH-00541	S	1	25.60	5,120.00	35.10	2.47	0.00	37.57
S50U18	SH-00619	S	18	1,120.00	0.00	307.80	21.55	0.00	329.35
S50U18	SH-00620	S	2	1,120.00	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00621	B	1	1,121.80	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00622	B	5	1,121.80	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00623	B	4	1,121.80	0.00	68.40	4.79	0.00	73.19
S50U18	BH-00624	B	10	1,121.80	0.00	171.00	11.97	0.00	182.97
S50U18	SH-00625	S	15	1,123.80	0.00	256.50	17.96	0.00	274.46
S50U18	SH-00626	S	2	1,123.80	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00627	S	1	1,123.80	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00628	S	1	1,123.80	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00629	S	1	1,123.80	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00630	B	20	1,123.80	0.00	342.00	23.94	0.00	365.94
S50U18	SH-00631	S	20	1,128.00	0.00	342.00	23.94	0.00	365.94
S50U18	BU-00632	B	1	1,128.80	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00633	B	2	1,128.80	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00634	B	1	1,128.80	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00635	B	11	1,128.80	0.00	188.10	13.17	0.00	201.27
S50U18	BU-00636	B	2	1,128.80	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00637	B	3	1,128.80	0.00	51.30	3.59	0.00	54.89
S50U18	BU-00638	B	2	1,128.00	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00639	B	1	1,128.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00640	B	1	1,128.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00641	B	15	1,128.00	0.00	256.50	17.96	0.00	274.46
S50U18	BU-00642	B	1	1,128.00	0.00	17.10	1.17	0.00	18.27
S50U18C1150	SH-00643	S	1	14.00	2,800.00	35.10	2.46	0.00	37.56
S50U18	SE-00527	S	20	1,134.00	0.00	342.00	23.94	0.00	365.94
S50U18	BU-00528	B	13	1,133.80	0.00	222.30	15.56	0.00	237.86
S50U18	BU-00529	B	7	1,133.80	0.00	119.70	8.38	0.00	128.08
S50U18	SE-00530	S	3	1,134.50	0.00	51.30	3.59	0.00	54.89
S50U18	SE-00531	S	10	1,134.50	0.00	171.00	11.97	0.00	182.97
S50U18	SE-00532	S	7	1,134.50	0.00	119.70	8.38	0.00	128.08
S50U18	BU-00533	B	2	1,136.00	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00534	B	18	1,136.00	0.00	307.80	21.55	0.00	329.35
S50U18	SE-00535	S	12	1,137.10	0.00	205.20	14.36	0.00	219.56
S50U18	SE-00536	S	5	1,137.10	0.00	85.50	5.99	0.00	91.49
S50U18	SE-00537	S	2	1,137.10	0.00	34.20	2.39	0.00	36.59
S50U18	SE-00538	S	1	1,137.10	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00539	S	1	1,136.80	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00540	S	1	1,136.80	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00541	S	2	1,136.80	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00542	S	4	1,136.80	0.00	68.40	4.79	0.00	73.19
S50U18	SH-00543	S	3	1,136.80	0.00	51.30	3.59	0.00	54.89
S50U18	SH-00544	S	2	1,136.80	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00545	S	2	1,136.80	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00546	S	1	1,136.80	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00547	S	2	1,136.80	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00548	S	2	1,136.80	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00549	S	2	1,136.80	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00550	S	1	1,136.80	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00551	S	2	1,136.80	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00552	S	1	1,136.80	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00553	S	1	1,136.80	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00554	S	8	1,136.80	0.00	136.80	9.58	0.00	146.38
S50U18	SH-00555	S	15	1,136.80	0.00	256.50	17.96	0.00	274.46
S50U18	BH-00556	B	1	1,137.40	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00557	B	20	1,137.40	0.00	342.00	23.94	0.00	365.94
S50U18	BH-00558	B	3	1,137.40	0.00	51.30	3.59	0.00	54.89
S50U18	BH-00559	B	2	1,137.40	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00560	B	24	1,137.50	0.00	410.40	28.73	0.00	439.13
S50U18	BU-00561	B	20	1,137.60	0.00	342.00	23.94	0.00	365.94
S50U18	SE-00562	S	1	1,137.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00563	S	2	1,137.20	0.00	34.20	2.39	0.00	36.59
S50U18	SE-00564	S	1	1,137.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00565	S	2	1,137.20	0.00	34.20	2.39	0.00	36.59
S50U18	SE-00566	S	2	1,137.20	0.00	34.20	2.39	0.00	36.59
S50U18	SE-00567	S	2	1,137.20	0.00	34.20	2.39	0.00	36.59
S50U18	SE-00568	S	1	1,137.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00569	S	1	1,137.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00570	S	1	1,137.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00571	S	2	1,137.20	0.00	34.20	2.39	0.00	36.59
S50U18	SE-00572	S	2	1,137.20	0.00	34.20	2.39	0.00	36.59
S50U18	SE-00573	S	1	1,137.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00574	S	2	1,137.20	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00575	S	30	1,136.50	0.00	513.00	35.91	0.00	548.91
S50U18	SH-00576	S	20	1,136.50	0.00	342.00	23.94	0.00	365.94
S50U18	BH-00577	B	6	1,137.40	0.00	102.60	7.18	0.00	109.78
S50U18	BH-00578	B	19	1,137.50	0.00	324.90	22.74	0.00	347.64
S50U18	BH-00579	B	25	1,137.50	0.00	427.50	29.93	0.00	457.43
S50U18	SH-00580	S	6	1,137.80	0.00	102.60	7.18	0.00	109.78
S50U18	SH-00581	S	2	1,137.80	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00582	S	1	1,137.80	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00583	S	5	1,137.80	0.00	85.50	5.99	0.00	91.49
S50U18	SH-00584	S	1	1,137.80	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00585	S	7	1,137.80	0.00	119.70	8.38	0.00	128.08
S50U18	SH-00586	S	10	1,137.80	0.00	171.00	11.97	0.00	182.97
S50U18	SH-00587	S	18	1,137.80	0.00	307.80	21.55	0.00	329.35
S50U18	BH-00588	B	5	1,138.10	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00589	B	16	1,138.20	0.00	273.60	19.15	0.00	292.75
S50U18	BH-00590	B	1	1,138.20	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00591	B	1	1,138.20	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00592	B	5	1,138.20	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00593	B	22	1,138.20	0.00	376.20	26.33	0.00	402.53
S50U18	SH-00594	S	50	1,138.80	0.00	855.00	59.84	0.00	914.84
S50U18C1125	BH-00595	B	3	30.00	-18,000.00	105.30	7.37	0.00	112.67
S50U18C1125	BH-00596	B	3	30.00	-18,000.00	105.30	7.37	0.00	112.67
S50U18C1125	BH-00597	B	1	30.00	-6,000.00	35.10	2.46	0.00	37.56
S50U18C1125	BH-00598	B	13	30.70	-79,820.00	456.30	31.94	0.00	488.24
S50U18C1125	BH-00599	B	1	30.90	-6,180.00	35.10	2.46	0.00	37.56
S50U18C1125	BH-00600	B	1	31.00	-6,200.00	35.10	2.46	0.00	37.56
S50U18C1125	BH-00601	B	13	31.30	-81,380.00	456.30	31.94	0.00	488.24
S50U18C1125	BH-00602	B	1	31.30	-6,260.00	35.10	2.46	0.00	37.56
S50U18C1125	BH-00603	B	13	31.50	-81,900.00	456.30	31.93	0.00	488.23
S50U18	BH-00447	B	35	1,141.60	0.00	598.50	41.90	0.00	640.40
S50U18	BH-00448	B	15	1,141.60	0.00	256.50	17.96	0.00	274.46
S50U18	BU-00449	B	1	1,141.60	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00450	B	6	1,141.60	0.00	102.60	7.18	0.00	109.78
S50U18	BU-00451	B	1	1,141.60	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00452	B	1	1,141.60	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00453	B	2	1,141.60	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00454	B	2	1,141.60	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00455	B	1	1,141.60	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00456	B	2	1,141.60	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00457	B	1	1,141.60	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00458	B	1	1,141.60	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00459	B	1	1,141.60	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00460	B	1	1,141.60	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00461	B	1	1,141.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00462	B	5	1,141.00	0.00	85.50	5.99	0.00	91.49
S50U18	BU-00463	B	6	1,141.00	0.00	102.60	7.18	0.00	109.78
S50U18	BU-00464	B	3	1,141.00	0.00	51.30	3.59	0.00	54.89
S50U18	BU-00465	B	1	1,141.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00466	B	6	1,141.00	0.00	102.60	7.18	0.00	109.78
S50U18	BU-00467	B	1	1,141.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00468	B	5	1,141.00	0.00	85.50	5.99	0.00	91.49
S50U18	BU-00469	B	1	1,141.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00470	B	15	1,141.00	0.00	256.50	17.96	0.00	274.46
S50U18	BU-00471	B	1	1,141.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00472	B	1	1,141.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00473	B	4	1,141.00	0.00	68.40	4.79	0.00	73.19
S50U18	SE-00474	S	4	1,139.10	0.00	68.40	4.79	0.00	73.19
S50U18	SE-00475	S	2	1,139.10	0.00	34.20	2.39	0.00	36.59
S50U18	SE-00476	S	17	1,139.00	0.00	290.70	20.35	0.00	311.05
S50U18	SE-00477	S	3	1,139.00	0.00	51.30	3.59	0.00	54.89
S50U18	SE-00478	S	1	1,139.00	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00479	S	5	1,139.00	0.00	85.50	5.99	0.00	91.49
S50U18	SE-00480	S	1	1,139.00	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00481	S	1	1,139.00	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00482	S	5	1,139.00	0.00	85.50	5.99	0.00	91.49
S50U18	SE-00483	S	11	1,139.00	0.00	188.10	13.17	0.00	201.27
S50U18	SE-00484	S	5	1,138.50	0.00	85.50	5.99	0.00	91.49
S50U18	SE-00485	S	1	1,138.50	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00486	S	1	1,138.50	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00487	S	3	1,138.50	0.00	51.30	3.59	0.00	54.89
S50U18	SE-00488	S	1	1,138.50	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00489	S	3	1,138.50	0.00	51.30	3.59	0.00	54.89
S50U18	SE-00490	S	1	1,138.50	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00491	S	5	1,138.50	0.00	85.50	5.99	0.00	91.49
